epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,185.992,0.905,0.6909,1.04665,0.95738,0.83675,0.91175,0.61939,1.0339,0.55159,0.96487,0.000371375,0.000371375,0.000371375
73,188.449,0.81299,0.51655,0.89457,0.95738,0.83675,0.91175,0.61939,1.0339,0.55159,0.96487,0.000359,0.000359,0.000359
74,190.894,0.77374,0.48801,0.89394,0.96277,0.82502,0.89817,0.61075,1.03182,0.54732,0.96128,0.000346625,0.000346625,0.000346625
75,193.348,0.79255,0.51866,0.9009,0.94642,0.85974,0.91434,0.6091,1.02428,0.54522,0.95923,0.00033425,0.00033425,0.00033425
76,195.833,0.81496,0.5018,0.89511,0.94642,0.85974,0.91434,0.6091,1.02428,0.54522,0.95923,0.000321875,0.000321875,0.000321875
77,198.28,0.76331,0.47588,0.89946,0.95145,0.85974,0.91218,0.61073,1.01717,0.53851,0.95582,0.0003095,0.0003095,0.0003095
78,200.755,0.801,0.55053,0.92711,0.95145,0.85974,0.91218,0.61073,1.01717,0.53851,0.95582,0.000297125,0.000297125,0.000297125
79,203.315,0.81811,0.50079,0.89221,0.95421,0.86341,0.91247,0.61405,1.00903,0.53634,0.95201,0.00028475,0.00028475,0.00028475
80,205.812,0.76719,0.48667,0.90113,0.94267,0.85515,0.90488,0.62472,1.0084,0.52447,0.95178,0.000272375,0.000272375,0.000272375
81,208.265,0.77601,0.49134,0.88257,0.94267,0.85515,0.90488,0.62472,1.0084,0.52447,0.95178,0.00026,0.00026,0.00026
82,210.722,0.73673,0.48114,0.89718,0.94639,0.84825,0.9038,0.61699,1.01175,0.5257,0.95188,0.000247625,0.000247625,0.000247625
83,213.158,0.7291,0.46215,0.87125,0.94639,0.84825,0.9038,0.61699,1.01175,0.5257,0.95188,0.00023525,0.00023525,0.00023525
