epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,198.88,0.82346,0.50467,0.91004,0.90951,0.72123,0.78661,0.52311,1.02047,0.55356,1.01064,0.0003095,0.0003095,0.0003095
78,201.379,0.81262,0.47431,0.89328,0.95018,0.72123,0.80121,0.52444,1.03696,0.55094,1.0176,0.000297125,0.000297125,0.000297125
79,203.928,0.78454,0.48458,0.89898,0.95018,0.72123,0.80121,0.52444,1.03696,0.55094,1.0176,0.00028475,0.00028475,0.00028475
80,206.519,0.73905,0.44762,0.87105,0.95075,0.72698,0.79684,0.5208,1.05303,0.55327,1.02417,0.000272375,0.000272375,0.000272375
81,209.027,0.79164,0.46431,0.8887,0.95075,0.72698,0.79684,0.5208,1.05303,0.55327,1.02417,0.00026,0.00026,0.00026
82,211.755,0.73692,0.45933,0.87039,0.93243,0.73885,0.80187,0.5211,1.06169,0.55511,1.03059,0.000247625,0.000247625,0.000247625
83,214.509,0.74807,0.44456,0.88093,0.93243,0.73885,0.80187,0.5211,1.06169,0.55511,1.03059,0.00023525,0.00023525,0.00023525
84,217.32,0.75803,0.45189,0.8473,0.95374,0.72367,0.80879,0.53343,1.05034,0.55058,1.02339,0.000222875,0.000222875,0.000222875
85,220.146,0.68894,0.43447,0.87062,0.95374,0.72367,0.80879,0.53343,1.05034,0.55058,1.02339,0.0002105,0.0002105,0.0002105
86,222.908,0.78142,0.45988,0.88761,0.93581,0.73084,0.80424,0.53788,1.05643,0.55163,1.01599,0.000198125,0.000198125,0.000198125
87,225.632,0.73791,0.43382,0.86819,0.93581,0.73084,0.80424,0.53788,1.05643,0.55163,1.01599,0.00018575,0.00018575,0.00018575
88,228.448,0.72684,0.44823,0.86247,0.91438,0.74367,0.80505,0.54144,1.04407,0.54669,1.00918,0.000173375,0.000173375,0.000173375
